:==============================================================================:
| This file contains a transactional data dump of students entering and leaving|
| at the University Road drop-off gate. That is, the entrance closest to the   |
| Engineering buildings. There are three turnstiles. The first is North,       |
| denoted with 'N', and is closest to the Mineral Sciences Building. The second|
| is in the centre, denoted with 'C', and closest to the Mining Engineering    |
| Study Centre. The third is South, denoted by 'S', and is closest to the      |
| Engineering 2 Building.                                                      |
|                                                                              |
| The time stamp indicates the date and time as day/month/year HH:MM:SS. There |
| is a variable indicating whether this is an 'entry' into the campus or an    |
| 'exit' leaving the campus. The 'success' variable indicates a 'true' if the  |
| transaction was completed with only one tap of the student card, and 'false' |
| if two or more taps were required.                                           |
|                                                                              |
| The final variable indicates the system's estimate for the entry or exit     |
| transaction duration (in seconds). That is the time from when a student's    |
| card is first tapped until the turnstile is activated and locked again behind|
| the student.                                                                 |
:==============================================================================:
|         Date         |   Type   |   Turnstile  |   Success  |  Duration (s)  |
| 24/02/2020 11:56:22  |    exit  |            C |       true |          5.51  |
| 24/02/2020 12:00:38  |    exit  |            C |       true |          6.07  |
| 24/02/2020 12:02:34  |   entry  |            S |       true |          6.62  |
| 24/02/2020 12:03:06  |   entry  |            N |       true |          7.59  |
| 24/02/2020 12:04:24  |    exit  |            C |       true |          6.43  |
| 24/02/2020 12:04:26  |    exit  |            C |       true |          8.42  |
| 24/02/2020 12:06:02  |   entry  |            S |       true |          6.69  |
| 24/02/2020 12:07:44  |   entry  |            N |       true |          6.39  |
| 24/02/2020 12:07:50  |    exit  |            N |       true |          3.63  |
| 24/02/2020 12:08:28  |   entry  |            S |       true |          7.46  |
| 24/02/2020 12:09:04  |   entry  |            S |      false |          5.01  |
| 24/02/2020 12:10:15  |   entry  |            S |       true |          3.74  |
| 24/02/2020 12:11:12  |   entry  |            C |       true |          6.53  |
| 24/02/2020 12:11:25  |    exit  |            C |       true |          6.22  |
| 24/02/2020 12:12:55  |   entry  |            N |       true |           4.2  |
| 24/02/2020 12:18:53  |    exit  |            N |       true |          4.94  |
| 24/02/2020 12:19:38  |   entry  |            N |       true |          6.34  |
| 24/02/2020 12:19:48  |    exit  |            S |       true |          8.45  |
| 24/02/2020 12:23:60  |   entry  |            C |       true |             7  |
| 24/02/2020 12:24:19  |   entry  |            N |       true |          7.41  |
| 24/02/2020 12:24:60  |    exit  |            N |       true |          8.17  |
| 24/02/2020 12:27:02  |   entry  |            C |       true |           4.3  |
| 24/02/2020 12:27:11  |    exit  |            C |       true |          6.76  |
| 24/02/2020 12:30:50  |    exit  |            S |       true |          6.25  |
| 24/02/2020 12:31:14  |   entry  |            C |       true |          4.04  |
| 24/02/2020 12:34:21  |    exit  |            N |       true |          4.74  |
| 24/02/2020 12:34:49  |   entry  |            S |       true |          4.62  |
| 24/02/2020 12:34:57  |    exit  |            C |       true |          3.86  |
| 24/02/2020 12:36:31  |    exit  |            C |       true |          8.29  |
| 24/02/2020 12:38:27  |   entry  |            N |       true |          4.39  |
| 24/02/2020 12:38:38  |   entry  |            C |       true |          8.01  |
| 24/02/2020 12:38:44  |   entry  |            C |       true |          8.35  |
| 24/02/2020 12:42:31  |   entry  |            S |       true |          5.64  |
| 24/02/2020 12:42:40  |   entry  |            N |       true |          8.27  |
| 24/02/2020 12:43:37  |    exit  |            N |       true |           7.2  |
| 24/02/2020 12:45:24  |    exit  |            S |       true |          5.29  |
| 24/02/2020 12:46:12  |    exit  |            C |       true |             5  |
| 24/02/2020 12:51:07  |    exit  |            S |       true |          6.38  |
| 24/02/2020 12:53:58  |   entry  |            N |       true |          5.35  |
| 24/02/2020 12:56:30  |   entry  |            C |       true |          4.43  |
| 24/02/2020 12:56:35  |   entry  |            C |       true |          7.23  |
| 24/02/2020 12:56:59  |    exit  |            N |       true |          6.79  |
| 24/02/2020 12:57:04  |   entry  |            C |       true |          7.45  |
| 24/02/2020 12:57:53  |   entry  |            C |       true |          4.47  |
| 24/02/2020 12:58:14  |    exit  |            S |       true |          6.13  |
| 24/02/2020 13:01:31  |    exit  |            C |       true |          7.31  |
| 24/02/2020 13:03:20  |    exit  |            S |       true |          6.08  |
| 24/02/2020 13:04:28  |    exit  |            C |       true |          5.79  |
| 24/02/2020 13:04:60  |   entry  |            C |       true |          4.16  |
| 24/02/2020 13:05:38  |    exit  |            C |      false |          8.18  |
| 24/02/2020 13:05:54  |   entry  |            C |       true |          4.59  |
| 24/02/2020 13:06:33  |    exit  |            C |       true |          4.68  |
| 24/02/2020 13:07:26  |    exit  |            C |       true |          8.48  |
| 24/02/2020 13:07:36  |   entry  |            N |       true |          4.67  |
| 24/02/2020 13:10:20  |   entry  |            S |      false |          4.35  |
| 24/02/2020 13:10:32  |   entry  |            C |       true |          6.47  |
| 24/02/2020 13:12:47  |   entry  |            S |       true |          6.22  |
| 24/02/2020 13:13:41  |    exit  |            C |       true |          6.85  |
| 24/02/2020 13:14:29  |    exit  |            S |       true |          8.49  |
| 24/02/2020 13:14:48  |   entry  |            C |       true |          6.71  |
| 24/02/2020 13:15:11  |   entry  |            C |       true |          6.48  |
| 24/02/2020 13:15:26  |    exit  |            S |       true |          5.63  |
| 24/02/2020 13:15:42  |    exit  |            S |       true |          4.18  |
| 24/02/2020 13:17:57  |    exit  |            C |       true |          3.93  |
| 24/02/2020 13:19:40  |   entry  |            C |       true |          4.75  |
| 24/02/2020 13:19:52  |    exit  |            C |       true |          5.99  |
| 24/02/2020 13:20:59  |    exit  |            C |       true |          7.28  |
| 24/02/2020 13:21:00  |    exit  |            N |       true |          4.56  |
| 24/02/2020 13:21:04  |   entry  |            C |       true |          7.66  |
| 24/02/2020 13:22:44  |   entry  |            C |       true |           5.4  |
| 24/02/2020 13:23:37  |   entry  |            C |       true |          3.53  |
| 24/02/2020 13:24:13  |    exit  |            S |       true |          5.06  |
| 24/02/2020 13:24:15  |    exit  |            S |       true |          6.72  |
| 24/02/2020 13:24:38  |   entry  |            C |       true |          4.22  |
| 24/02/2020 13:24:60  |    exit  |            C |       true |          7.51  |
| 24/02/2020 13:26:33  |    exit  |            S |       true |          4.18  |
| 24/02/2020 13:27:01  |   entry  |            C |       true |          4.07  |
| 24/02/2020 13:27:04  |   entry  |            S |       true |          5.83  |
| 24/02/2020 13:30:32  |    exit  |            N |       true |           4.9  |
| 24/02/2020 13:31:02  |   entry  |            S |       true |          4.52  |
| 24/02/2020 13:31:13  |    exit  |            S |       true |          6.25  |
| 24/02/2020 13:32:04  |   entry  |            C |       true |           8.3  |
| 24/02/2020 13:34:36  |    exit  |            C |      false |          5.99  |
| 24/02/2020 13:34:58  |    exit  |            C |       true |           5.5  |
| 24/02/2020 13:35:09  |    exit  |            C |       true |           5.5  |
| 24/02/2020 13:35:23  |   entry  |            C |       true |          4.95  |
| 24/02/2020 13:36:01  |   entry  |            N |       true |          7.17  |
| 24/02/2020 13:36:08  |    exit  |            S |       true |          5.05  |
| 24/02/2020 13:36:18  |    exit  |            C |       true |          5.28  |
| 24/02/2020 13:36:41  |    exit  |            C |       true |          4.74  |
| 24/02/2020 13:37:10  |    exit  |            N |       true |          7.82  |
| 24/02/2020 13:38:06  |   entry  |            C |       true |          5.17  |
| 24/02/2020 13:38:21  |    exit  |            N |       true |          6.48  |
| 24/02/2020 13:39:05  |    exit  |            N |       true |           5.3  |
| 24/02/2020 13:40:05  |   entry  |            C |       true |          6.79  |
| 24/02/2020 13:40:05  |    exit  |            S |       true |          7.53  |
| 24/02/2020 13:40:21  |    exit  |            N |      false |          7.84  |
| 24/02/2020 13:40:31  |   entry  |            C |       true |          8.07  |
| 24/02/2020 13:41:50  |    exit  |            N |       true |           5.4  |
| 24/02/2020 13:42:55  |    exit  |            N |       true |          6.18  |
| 24/02/2020 13:45:05  |    exit  |            C |       true |          8.53  |
| 24/02/2020 13:45:27  |   entry  |            C |       true |          6.26  |
| 24/02/2020 13:48:11  |   entry  |            C |       true |          4.58  |
| 24/02/2020 13:48:37  |    exit  |            C |       true |          5.88  |
| 24/02/2020 13:49:26  |    exit  |            S |       true |          7.39  |
| 24/02/2020 13:49:47  |   entry  |            C |       true |          4.14  |
| 24/02/2020 13:50:08  |   entry  |            C |       true |          5.78  |
| 24/02/2020 13:50:26  |   entry  |            S |       true |          7.07  |
| 24/02/2020 13:50:38  |   entry  |            S |       true |          8.37  |
| 24/02/2020 13:51:09  |    exit  |            C |       true |          4.18  |
| 24/02/2020 13:51:47  |    exit  |            C |       true |          7.54  |
| 24/02/2020 13:51:50  |   entry  |            S |       true |          7.69  |
| 24/02/2020 13:52:13  |   entry  |            C |       true |          6.53  |
| 24/02/2020 13:53:09  |   entry  |            C |      false |          7.23  |
| 24/02/2020 13:56:57  |    exit  |            S |       true |          5.92  |
| 24/02/2020 13:57:08  |   entry  |            S |       true |          5.45  |
| 24/02/2020 13:58:38  |   entry  |            C |       true |           4.7  |
| 24/02/2020 13:58:41  |    exit  |            S |       true |           8.1  |
| 24/02/2020 13:58:51  |   entry  |            N |       true |          8.13  |
| 24/02/2020 14:01:04  |   entry  |            S |       true |          3.76  |
| 24/02/2020 14:06:02  |    exit  |            N |       true |          6.66  |
| 24/02/2020 14:07:25  |    exit  |            C |       true |          7.03  |
| 24/02/2020 14:08:16  |    exit  |            C |       true |          8.13  |
| 24/02/2020 14:08:18  |    exit  |            C |       true |          6.67  |
| 24/02/2020 14:13:43  |   entry  |            S |       true |          6.25  |
| 24/02/2020 14:15:19  |    exit  |            C |       true |          4.44  |
| 24/02/2020 14:15:43  |   entry  |            N |       true |          4.49  |
| 24/02/2020 14:23:51  |    exit  |            N |       true |           6.6  |
| 24/02/2020 14:26:39  |    exit  |            C |       true |          7.37  |
| 24/02/2020 14:29:42  |    exit  |            S |       true |          5.77  |
| 24/02/2020 14:30:10  |   entry  |            S |       true |          3.53  |
| 24/02/2020 14:30:33  |   entry  |            S |       true |          4.78  |
| 24/02/2020 14:31:29  |    exit  |            C |       true |          7.84  |
| 24/02/2020 14:31:49  |   entry  |            N |       true |          8.19  |
| 24/02/2020 14:33:05  |    exit  |            C |       true |          7.84  |
| 24/02/2020 14:36:15  |   entry  |            S |       true |          7.88  |
| 24/02/2020 14:39:12  |   entry  |            C |       true |           4.6  |
| 24/02/2020 14:40:58  |    exit  |            C |       true |          5.42  |
| 24/02/2020 14:42:47  |   entry  |            C |       true |          4.49  |
| 24/02/2020 14:43:40  |    exit  |            C |       true |          7.68  |
| 24/02/2020 14:44:17  |   entry  |            C |       true |          6.71  |
| 24/02/2020 14:47:18  |    exit  |            S |       true |          4.79  |
| 24/02/2020 14:47:25  |    exit  |            C |       true |          8.26  |
| 24/02/2020 14:47:39  |    exit  |            C |       true |          7.29  |
| 24/02/2020 14:49:03  |   entry  |            C |       true |          5.91  |
| 24/02/2020 14:51:26  |    exit  |            S |       true |          7.51  |
| 24/02/2020 14:52:49  |   entry  |            C |       true |          5.19  |
| 24/02/2020 14:56:51  |    exit  |            S |       true |           5.7  |
| 24/02/2020 15:01:22  |    exit  |            C |       true |           5.8  |
| 24/02/2020 15:01:56  |   entry  |            S |       true |          7.69  |
| 24/02/2020 15:02:23  |    exit  |            C |       true |          6.01  |
| 24/02/2020 15:03:43  |    exit  |            S |       true |          7.34  |
| 24/02/2020 15:07:32  |    exit  |            N |       true |          8.13  |
| 24/02/2020 15:09:50  |    exit  |            S |       true |          5.77  |
| 24/02/2020 15:12:09  |   entry  |            N |       true |          7.67  |
| 24/02/2020 15:13:11  |    exit  |            S |      false |          5.31  |
| 24/02/2020 15:15:35  |    exit  |            C |       true |          7.96  |
| 24/02/2020 15:18:12  |    exit  |            C |      false |          4.37  |
| 24/02/2020 15:22:22  |    exit  |            C |       true |          6.36  |
| 24/02/2020 15:26:23  |   entry  |            C |       true |           7.1  |
| 24/02/2020 15:27:23  |   entry  |            C |       true |          5.53  |
| 24/02/2020 15:31:23  |   entry  |            N |       true |          5.78  |
| 24/02/2020 15:32:26  |    exit  |            C |       true |          4.34  |
| 24/02/2020 15:34:44  |    exit  |            S |       true |          4.09  |
| 24/02/2020 15:36:42  |    exit  |            S |       true |             7  |
| 24/02/2020 15:38:17  |    exit  |            N |       true |          6.82  |
| 24/02/2020 15:40:51  |    exit  |            C |       true |          4.07  |
| 24/02/2020 15:41:35  |    exit  |            C |       true |          3.58  |
| 24/02/2020 15:44:49  |    exit  |            C |       true |          4.81  |
| 24/02/2020 15:47:31  |    exit  |            S |       true |          8.49  |
