,Date,Type,Turnstile,Success,Duration (s)
538,24/02/2020 00:00:571,exit,S,true,5.77
539,24/02/2020 00:00:572,entry,N,true,7.67
540,24/02/2020 00:00:573,exit,S,false,5.31
541,24/02/2020 00:00:574,exit,C,true,7.96
542,24/02/2020 00:00:575,exit,C,false,4.37
543,24/02/2020 00:00:576,exit,C,true,6.36
544,24/02/2020 00:00:577,entry,C,true,7.1
545,24/02/2020 00:00:578,entry,C,true,5.53
546,24/02/2020 00:00:579,entry,N,true,5.78
547,24/02/2020 00:00:580,exit,C,true,4.34
548,24/02/2020 00:00:581,exit,S,true,4.09
549,24/02/2020 00:00:582,exit,S,true,7
550,24/02/2020 00:00:583,exit,N,true,6.82
551,24/02/2020 00:00:584,exit,C,true,4.07
552,24/02/2020 00:00:585,exit,C,true,3.58
553,24/02/2020 00:00:586,exit,C,true,4.81
554,24/02/2020 00:00:587,exit,S,true,8.49
555,24/02/2020 00:00:588,exit,C,true,5.33
556,24/02/2020 00:00:589,entry,N,true,8.09
557,24/02/2020 00:00:590,entry,S,true,6.26
558,24/02/2020 00:00:591,exit,C,true,3.91
559,24/02/2020 00:00:592,entry,N,true,5.61
560,24/02/2020 00:00:593,exit,C,true,7.6
561,24/02/2020 00:00:594,entry,S,true,7.14
562,24/02/2020 00:00:595,exit,N,true,5.27
563,24/02/2020 00:00:596,entry,N,true,6.29
564,24/02/2020 00:00:597,exit,S,true,6.49
565,24/02/2020 00:00:598,exit,N,true,6.47
566,24/02/2020 00:00:599,exit,S,true,4.36
567,24/02/2020 00:00:600,exit,C,true,5.35
568,24/02/2020 00:00:601,exit,S,true,7.44
569,24/02/2020 00:00:602,exit,C,true,5.32
570,24/02/2020 00:00:603,exit,C,false,4.25
571,24/02/2020 00:00:604,exit,S,true,8.16
572,24/02/2020 00:00:605,exit,S,true,6.76
573,24/02/2020 00:00:606,entry,C,true,4.15
574,24/02/2020 00:00:607,exit,S,true,4.5
575,24/02/2020 00:00:608,exit,C,true,6.86
576,24/02/2020 00:00:609,exit,C,true,6.74
577,24/02/2020 00:00:610,entry,C,true,4.58
578,24/02/2020 00:00:611,exit,C,true,7.31
579,24/02/2020 00:00:612,exit,C,true,5.98
580,24/02/2020 00:00:613,exit,S,false,5.26
581,24/02/2020 00:00:614,exit,S,true,4.03
582,24/02/2020 00:00:615,exit,N,true,4.96
583,24/02/2020 00:00:616,exit,C,true,3.86
584,24/02/2020 00:00:617,entry,C,true,7.36
585,24/02/2020 00:00:618,exit,C,true,5.9
586,24/02/2020 00:00:619,exit,N,true,5.04
587,24/02/2020 00:00:620,exit,C,true,7.58
588,24/02/2020 00:00:621,exit,C,true,8.3
589,24/02/2020 00:00:622,exit,C,true,4.39
590,24/02/2020 00:00:623,entry,C,true,7.9
591,24/02/2020 00:00:624,exit,S,true,8.38
592,24/02/2020 00:00:625,exit,S,true,5.45
593,24/02/2020 00:00:626,exit,S,true,3.55
594,24/02/2020 00:00:627,exit,S,false,7.8
595,24/02/2020 00:00:628,exit,S,true,4.15
596,24/02/2020 00:00:629,exit,N,true,7.22
597,24/02/2020 00:00:630,exit,C,true,6.19
598,24/02/2020 00:00:631,exit,C,true,6.4
599,24/02/2020 00:00:632,exit,C,true,7.43
600,24/02/2020 00:00:633,exit,S,true,8.23
601,24/02/2020 00:00:634,exit,N,true,8.35
602,24/02/2020 00:00:635,exit,C,false,3.73
603,24/02/2020 00:00:636,exit,C,true,8.22
604,24/02/2020 00:00:637,entry,S,true,7.06
605,24/02/2020 00:00:638,entry,S,true,5.22
606,24/02/2020 00:00:639,exit,S,true,7.61
607,24/02/2020 00:00:640,exit,S,true,6.23
608,24/02/2020 00:00:641,exit,C,true,7.63
609,24/02/2020 00:00:642,exit,C,true,6.6
610,24/02/2020 00:00:643,exit,C,true,5.41
611,24/02/2020 00:00:644,exit,C,true,4.63
612,24/02/2020 00:00:645,exit,C,true,8.41
613,24/02/2020 00:00:646,exit,C,true,4.82
614,24/02/2020 00:00:647,exit,S,true,6.21
615,24/02/2020 00:00:648,exit,N,true,3.61
616,24/02/2020 00:00:649,exit,C,true,6.72
617,24/02/2020 00:00:650,exit,N,true,6.65
618,24/02/2020 00:00:651,exit,S,true,8.45
619,24/02/2020 00:00:652,exit,S,true,4.92
620,24/02/2020 00:00:653,exit,C,true,4.57
621,24/02/2020 00:00:654,exit,C,true,5.63
622,24/02/2020 00:00:655,exit,C,true,6.69
623,24/02/2020 00:00:656,exit,C,true,4.81
624,24/02/2020 00:00:657,entry,S,true,5.68
625,24/02/2020 00:00:658,exit,S,true,6.66
626,24/02/2020 00:00:659,exit,C,true,4.93
627,24/02/2020 00:00:660,exit,C,true,8.52
628,24/02/2020 00:00:661,entry,C,true,5.76
629,24/02/2020 00:00:662,exit,N,true,8.23
630,24/02/2020 00:00:663,exit,S,true,8.15
631,24/02/2020 00:00:664,exit,S,true,4.15
632,24/02/2020 00:00:665,exit,S,true,6.49
633,24/02/2020 00:00:666,exit,S,true,7.35
634,24/02/2020 00:00:667,exit,N,true,4.32
635,24/02/2020 00:00:668,entry,C,true,4.69
636,24/02/2020 00:00:669,exit,N,true,5.93
637,24/02/2020 00:00:670,exit,C,true,4.11
638,24/02/2020 00:00:671,exit,N,true,7.24
639,24/02/2020 00:00:672,exit,C,true,4.49
640,24/02/2020 00:00:673,exit,S,true,5.06
641,24/02/2020 00:00:674,exit,S,true,5.84
642,24/02/2020 00:00:675,exit,S,true,7.68
643,24/02/2020 00:00:676,exit,C,true,5.48
644,24/02/2020 00:00:677,exit,C,true,5.08
645,24/02/2020 00:00:678,exit,S,true,7.42
646,24/02/2020 00:00:679,exit,S,true,8.33
647,24/02/2020 00:00:680,entry,N,true,6.36
648,24/02/2020 00:00:681,exit,S,true,6.77
649,24/02/2020 00:00:682,entry,S,true,4.55
650,24/02/2020 00:00:683,exit,C,true,5.34
651,24/02/2020 00:00:684,exit,S,true,7.14
652,24/02/2020 00:00:685,exit,C,true,4.98
653,24/02/2020 00:00:686,exit,C,true,7.62
654,24/02/2020 00:00:687,exit,C,true,6.34
655,24/02/2020 00:00:688,exit,C,true,7.71
656,24/02/2020 00:00:689,exit,S,true,8.16
657,24/02/2020 00:00:690,exit,S,false,7.69
658,24/02/2020 00:00:691,exit,S,true,4.01
659,24/02/2020 00:00:692,exit,C,true,5.1
660,24/02/2020 00:00:693,exit,S,true,3.88
661,24/02/2020 00:00:694,entry,C,true,5.44
662,24/02/2020 00:00:695,exit,C,true,5.59
663,24/02/2020 00:00:696,exit,N,true,8.28
664,24/02/2020 00:00:697,exit,S,true,6.24
665,24/02/2020 00:00:698,entry,N,true,5.59
666,24/02/2020 00:00:699,exit,S,true,7.69
667,24/02/2020 00:00:700,exit,S,true,5.11
668,24/02/2020 00:00:701,exit,N,true,5.65
669,24/02/2020 00:00:702,exit,N,true,6.93
670,24/02/2020 00:00:703,exit,S,true,7.64
671,24/02/2020 00:00:704,exit,C,true,6.02
672,24/02/2020 00:00:705,exit,C,true,4.36
673,24/02/2020 00:00:706,exit,S,false,5.09
674,24/02/2020 00:00:707,exit,C,true,7.77
675,24/02/2020 00:00:708,exit,C,true,4.76
676,24/02/2020 00:00:709,entry,C,true,6.5
677,24/02/2020 00:00:710,exit,S,true,4.75
678,24/02/2020 00:00:711,exit,C,true,4.24
679,24/02/2020 00:00:712,exit,C,true,5.68
680,24/02/2020 00:00:713,exit,N,true,7.01
681,24/02/2020 00:00:714,exit,C,true,5.67
682,24/02/2020 00:00:715,exit,C,true,7.9
683,24/02/2020 00:00:716,exit,C,true,3.94
684,24/02/2020 00:00:717,exit,C,true,5.53
685,24/02/2020 00:00:718,exit,C,true,3.82
686,24/02/2020 00:00:719,exit,C,true,8.24
687,24/02/2020 00:00:720,exit,S,true,6.38
688,24/02/2020 00:00:721,entry,C,true,7.97
689,24/02/2020 00:00:722,exit,N,true,4.84
690,24/02/2020 00:00:723,exit,C,true,6.94
691,24/02/2020 00:00:724,exit,S,true,5.83
692,24/02/2020 00:00:725,exit,C,true,4.74
693,24/02/2020 00:00:726,exit,S,true,5.14
694,24/02/2020 00:00:727,exit,C,true,7.45
695,24/02/2020 00:00:728,exit,N,true,5.35
696,24/02/2020 00:00:729,exit,N,true,6.94
697,24/02/2020 00:00:730,exit,S,true,4.65
698,24/02/2020 00:00:731,entry,S,true,6.06
699,24/02/2020 00:00:732,exit,C,true,3.86
700,24/02/2020 00:00:733,exit,C,true,6.82
701,24/02/2020 00:00:734,exit,S,true,4.21
702,24/02/2020 00:00:735,exit,C,true,4.49
703,24/02/2020 00:00:736,exit,C,true,4.16
704,24/02/2020 00:00:737,entry,S,true,4.16
705,24/02/2020 00:00:738,exit,S,true,4.08
706,24/02/2020 00:00:739,exit,C,true,6.31
707,24/02/2020 00:00:740,exit,C,true,6.22
708,24/02/2020 00:00:741,exit,N,true,7.96
709,24/02/2020 00:00:742,exit,N,true,7.66
710,24/02/2020 00:00:743,exit,S,true,7.37
711,24/02/2020 00:00:744,exit,C,true,8.1
712,24/02/2020 00:00:745,exit,S,true,3.62
713,24/02/2020 00:00:746,exit,N,true,6.97
714,24/02/2020 00:00:747,exit,C,true,4.4
715,24/02/2020 00:00:748,exit,C,true,7.48
716,24/02/2020 00:00:749,exit,N,true,6.44
717,24/02/2020 00:00:750,exit,C,true,5.58
718,24/02/2020 00:00:751,entry,C,true,8.33
719,24/02/2020 00:00:752,exit,S,true,6.25
720,24/02/2020 00:00:753,exit,S,true,7.01
721,24/02/2020 00:00:754,entry,S,true,6.43
722,24/02/2020 00:00:755,exit,C,true,5.75
723,24/02/2020 00:00:756,exit,N,true,5.26
724,24/02/2020 00:00:757,exit,N,true,4.34
725,24/02/2020 00:00:758,exit,C,true,5.43
726,24/02/2020 00:00:759,exit,C,true,4.16
727,24/02/2020 00:00:760,entry,C,true,5.45
728,24/02/2020 00:00:761,exit,C,true,7.02
729,24/02/2020 00:00:762,exit,S,true,7.97
730,24/02/2020 00:00:763,exit,N,true,3.63
731,24/02/2020 00:00:764,exit,S,true,5.86
732,24/02/2020 00:00:765,exit,S,true,6.29
733,24/02/2020 00:00:766,exit,C,true,7.02
734,24/02/2020 00:00:767,exit,S,true,3.53
735,24/02/2020 00:00:768,exit,C,true,3.76
736,24/02/2020 00:00:769,exit,C,false,6.93
737,24/02/2020 00:00:770,entry,C,true,7.18
738,24/02/2020 00:00:771,exit,C,true,4.22
739,24/02/2020 00:00:772,exit,N,true,7.7
740,24/02/2020 00:00:773,exit,S,false,5.48
741,24/02/2020 00:00:774,exit,C,true,7.06
742,24/02/2020 00:00:775,exit,C,true,3.81
743,24/02/2020 00:00:776,entry,C,true,3.56
744,24/02/2020 00:00:777,exit,C,true,6.93
745,24/02/2020 00:00:778,exit,S,true,7.5
746,24/02/2020 00:00:779,exit,C,true,7.35
747,24/02/2020 00:00:780,exit,C,true,8.54
748,24/02/2020 00:00:781,exit,C,true,5.7
749,24/02/2020 00:00:782,exit,C,true,5.4
750,24/02/2020 00:00:783,exit,C,true,4.99
751,24/02/2020 00:00:784,exit,C,true,5.95
752,24/02/2020 00:00:785,exit,S,true,3.66
753,24/02/2020 00:00:786,exit,S,true,5.67
754,24/02/2020 00:00:787,entry,S,true,6.87
755,24/02/2020 00:00:788,exit,N,true,8.53
756,24/02/2020 00:00:789,exit,C,true,6.66
757,24/02/2020 00:00:790,exit,N,true,3.78
758,24/02/2020 00:00:791,exit,N,true,6.13
759,24/02/2020 00:00:792,exit,C,true,5.43
760,24/02/2020 00:00:793,entry,C,true,4.24
761,24/02/2020 00:00:794,exit,S,true,7.63
762,24/02/2020 00:00:795,exit,S,true,4.01
763,24/02/2020 00:00:796,exit,C,true,3.67
764,24/02/2020 00:00:797,exit,C,true,4.78
765,24/02/2020 00:00:798,exit,N,true,4.25
766,24/02/2020 00:00:799,exit,S,true,4.39
767,24/02/2020 00:00:800,exit,S,true,4.14
768,24/02/2020 00:00:801,exit,S,true,6.15
769,24/02/2020 00:00:802,exit,S,true,5.96
770,24/02/2020 00:00:803,exit,C,true,3.92
771,24/02/2020 00:00:804,exit,C,true,7.45
772,24/02/2020 00:00:805,exit,S,false,7.26
773,24/02/2020 00:00:806,entry,S,true,6.58
774,24/02/2020 00:00:807,exit,S,false,5.48
775,24/02/2020 00:00:808,exit,N,true,3.52
776,24/02/2020 00:00:809,exit,C,true,7.87
777,24/02/2020 00:00:810,exit,C,true,8.22
778,24/02/2020 00:00:811,exit,N,true,5.76
779,24/02/2020 00:00:812,exit,S,true,5.86
780,24/02/2020 00:00:813,exit,S,true,5.05
781,24/02/2020 00:00:814,exit,C,true,4.31
782,24/02/2020 00:00:815,entry,S,true,4.99
783,24/02/2020 00:00:816,exit,C,true,4.85
784,24/02/2020 00:00:817,exit,C,false,3.96
785,24/02/2020 00:00:818,exit,S,true,6.29
786,24/02/2020 00:00:819,exit,S,true,8.12
787,24/02/2020 00:00:820,exit,C,true,3.97
788,24/02/2020 00:00:821,exit,C,true,8.54
789,24/02/2020 00:00:822,exit,C,true,3.78
790,24/02/2020 00:00:823,exit,C,true,7.3
791,24/02/2020 00:00:824,exit,S,true,6.18
792,24/02/2020 00:00:825,exit,S,true,3.7
793,24/02/2020 00:00:826,exit,C,true,4.57
794,24/02/2020 00:00:827,exit,S,true,7.61
795,24/02/2020 00:00:828,entry,S,true,4.29
796,24/02/2020 00:00:829,exit,C,false,4.97
797,24/02/2020 00:00:830,exit,S,true,7.63
798,24/02/2020 00:00:831,exit,N,false,5.15
799,24/02/2020 00:00:832,exit,N,false,7.36
800,24/02/2020 00:00:833,exit,C,true,5.05
801,24/02/2020 00:00:834,exit,C,true,3.94
802,24/02/2020 00:00:835,exit,S,true,8.51
803,24/02/2020 00:00:836,exit,N,true,7.38
804,24/02/2020 00:00:837,exit,N,false,6.11
805,24/02/2020 00:00:838,exit,S,true,5.06
806,24/02/2020 00:00:839,exit,C,true,5.59
807,24/02/2020 00:00:840,entry,S,true,6.63
808,24/02/2020 00:00:841,exit,C,true,7.03
809,24/02/2020 00:00:842,exit,N,true,7.97
810,24/02/2020 00:00:843,entry,C,true,4.4
811,24/02/2020 00:00:844,entry,S,true,7.84
812,24/02/2020 00:00:845,entry,C,false,8.16
813,24/02/2020 00:00:846,entry,S,true,4.44
814,24/02/2020 00:00:847,exit,S,true,4.48
815,24/02/2020 00:00:848,entry,C,true,6.21
816,24/02/2020 00:00:849,exit,C,true,7.46
817,24/02/2020 00:00:850,exit,S,true,4.25
818,24/02/2020 00:00:851,entry,N,true,6.61
819,24/02/2020 00:00:852,entry,S,true,4.4
820,24/02/2020 00:00:853,entry,C,true,6.48
821,24/02/2020 00:00:854,entry,C,true,3.95
822,24/02/2020 00:00:855,entry,S,true,4.78
823,24/02/2020 00:00:856,entry,C,false,4.84
824,24/02/2020 00:00:857,entry,S,true,5.1
825,24/02/2020 00:00:858,entry,S,true,6.41
826,24/02/2020 00:00:859,entry,C,true,5.87
827,24/02/2020 00:00:860,entry,S,true,4.49
828,24/02/2020 00:00:861,entry,N,true,7.6
829,24/02/2020 00:00:862,entry,C,true,5.77
830,24/02/2020 00:00:863,entry,S,true,5.17
831,24/02/2020 00:00:864,entry,C,true,5.57
832,24/02/2020 00:00:865,entry,S,true,3.81
833,24/02/2020 00:00:866,entry,S,true,6.71
834,24/02/2020 00:00:867,entry,C,true,6.47
835,24/02/2020 00:00:868,entry,C,true,6.12
836,24/02/2020 00:00:869,entry,S,true,6.81
837,24/02/2020 00:00:870,entry,C,true,8.5
838,24/02/2020 00:00:871,entry,S,true,3.66
839,24/02/2020 00:00:872,entry,C,true,7.46
840,24/02/2020 00:00:873,entry,S,true,6.25
841,24/02/2020 00:00:874,entry,C,true,7.09
842,24/02/2020 00:00:875,entry,N,true,8.19
843,24/02/2020 00:00:876,entry,S,true,7.72
844,24/02/2020 00:00:877,entry,C,true,5.57
845,24/02/2020 00:00:878,entry,C,true,8.15
846,24/02/2020 00:00:879,entry,C,true,4.17
847,24/02/2020 00:00:880,exit,N,true,4.49
848,24/02/2020 00:00:881,entry,C,true,3.63
849,24/02/2020 00:00:882,entry,C,true,6.32
850,24/02/2020 00:00:883,entry,S,true,7.21
851,24/02/2020 00:00:884,entry,S,true,5.54
852,24/02/2020 00:00:885,entry,C,true,6.72
853,24/02/2020 00:00:886,entry,S,true,7.37
854,24/02/2020 00:00:887,entry,C,true,4.41
855,24/02/2020 00:00:888,entry,S,true,6.43
856,24/02/2020 00:00:889,entry,N,true,6.38
857,24/02/2020 00:00:890,entry,N,true,4.18
858,24/02/2020 00:00:891,entry,C,true,7.01
859,24/02/2020 00:00:892,entry,C,true,6.54
860,24/02/2020 00:00:893,entry,C,true,7
861,24/02/2020 00:00:894,entry,S,true,6.57
862,24/02/2020 00:00:895,entry,C,true,6.04
863,24/02/2020 00:00:896,entry,C,true,3.83
864,24/02/2020 00:00:897,exit,C,true,5.12
865,24/02/2020 00:00:898,entry,S,true,4.21
866,24/02/2020 00:00:899,entry,C,true,4.94
867,24/02/2020 00:00:900,entry,C,true,4.64
868,24/02/2020 00:00:901,entry,S,true,4.16
869,24/02/2020 00:00:902,entry,S,true,5.58
870,24/02/2020 00:00:903,entry,C,true,4.8
871,24/02/2020 00:00:904,entry,S,true,8.23
872,24/02/2020 00:00:905,entry,N,true,7.21
873,24/02/2020 00:00:906,entry,C,true,4.21
874,24/02/2020 00:00:907,entry,C,true,4.75
875,24/02/2020 00:00:908,entry,S,true,8.47
876,24/02/2020 00:00:909,entry,C,true,5.13
877,24/02/2020 00:00:910,entry,S,false,4.76
878,24/02/2020 00:00:911,entry,N,true,4.54
879,24/02/2020 00:00:912,entry,S,false,6.3
880,24/02/2020 00:00:913,entry,S,true,6.19
881,24/02/2020 00:00:914,entry,S,true,5.8
882,24/02/2020 00:00:915,entry,N,true,6.2
883,24/02/2020 00:00:916,entry,C,true,5.86
884,24/02/2020 00:00:917,entry,C,true,4.98
885,24/02/2020 00:00:918,exit,C,true,5.61
886,24/02/2020 00:00:919,entry,C,true,6.25
887,24/02/2020 00:00:920,exit,C,true,5.49
888,24/02/2020 00:00:921,entry,C,true,3.68
889,24/02/2020 00:00:922,entry,C,false,3.9
890,24/02/2020 00:00:923,entry,C,true,3.6
891,24/02/2020 00:00:924,entry,S,true,4.73
892,24/02/2020 00:00:925,entry,C,true,6.65
893,24/02/2020 00:00:926,entry,S,true,7.46
894,24/02/2020 00:00:927,exit,S,false,4.22
895,24/02/2020 00:00:928,exit,S,true,7.78
896,24/02/2020 00:00:929,entry,N,true,6.26
897,24/02/2020 00:00:930,entry,S,true,6.2
898,24/02/2020 00:00:931,entry,C,false,5.24
899,24/02/2020 00:00:932,entry,C,true,6.45
900,24/02/2020 00:00:933,entry,S,true,6.73
901,24/02/2020 00:00:934,entry,C,true,7.79
902,24/02/2020 00:00:935,entry,S,true,8.48
903,24/02/2020 00:00:936,exit,S,true,7.17
904,24/02/2020 00:00:937,entry,C,true,4.53
905,24/02/2020 00:00:938,entry,S,true,7.51
906,24/02/2020 00:00:939,entry,C,false,8.09
907,24/02/2020 00:00:940,exit,C,true,7.73
908,24/02/2020 00:00:941,entry,N,true,3.98
909,24/02/2020 00:00:942,entry,N,true,4.23
910,24/02/2020 00:00:943,entry,S,true,7.16
911,24/02/2020 00:00:944,entry,C,true,7.08
912,24/02/2020 00:00:945,entry,C,true,7.8
913,24/02/2020 00:00:946,entry,S,true,5.25
914,24/02/2020 00:00:947,entry,C,true,7.56
915,24/02/2020 00:00:948,entry,C,true,6.15
916,24/02/2020 00:00:949,entry,S,true,4.43
917,24/02/2020 00:00:950,entry,N,true,7.59
918,24/02/2020 00:00:951,entry,C,true,8.39
919,24/02/2020 00:00:952,entry,S,true,7.27
920,24/02/2020 00:00:953,entry,C,true,5.56
921,24/02/2020 00:00:954,entry,S,true,7.49
922,24/02/2020 00:00:955,entry,C,true,6.45
923,24/02/2020 00:00:956,exit,N,true,8.32
924,24/02/2020 00:00:957,entry,C,true,3.85
925,24/02/2020 00:00:958,entry,S,true,8.38
926,24/02/2020 00:00:959,entry,S,true,6.88
927,24/02/2020 00:00:960,entry,C,true,8.3
928,24/02/2020 00:00:961,entry,C,true,4.61
929,24/02/2020 00:00:962,exit,C,true,3.92
930,24/02/2020 00:00:963,entry,C,true,7.08
931,24/02/2020 00:00:964,entry,C,true,6.41
932,24/02/2020 00:00:965,exit,C,true,6.04
933,24/02/2020 00:00:966,entry,S,true,6.98
934,24/02/2020 00:00:967,entry,S,true,4.45
935,24/02/2020 00:00:968,entry,S,true,8.29
936,24/02/2020 00:00:969,entry,C,true,7.77
937,24/02/2020 00:00:970,entry,S,true,7.87
938,24/02/2020 00:00:971,entry,C,true,4.22
939,24/02/2020 00:00:972,entry,S,true,4.55
940,24/02/2020 00:00:973,entry,C,true,7.17
941,24/02/2020 00:00:974,entry,S,true,4.99
942,24/02/2020 00:00:975,entry,C,true,3.88
943,24/02/2020 00:00:976,exit,C,true,5.09
944,24/02/2020 00:00:977,entry,S,true,6.78
945,24/02/2020 00:00:978,entry,S,true,8.41
946,24/02/2020 00:00:979,entry,C,true,5.44
947,24/02/2020 00:00:980,entry,S,true,6.99
948,24/02/2020 00:00:981,exit,N,true,4.56
949,24/02/2020 00:00:982,entry,S,true,3.9
950,24/02/2020 00:00:983,exit,S,true,7.12
951,24/02/2020 00:00:984,entry,S,true,8.26
952,24/02/2020 00:00:985,entry,C,true,4.55
953,24/02/2020 00:00:986,entry,C,true,6.92
954,24/02/2020 00:00:987,entry,C,true,6.77
955,24/02/2020 00:00:988,entry,S,true,5.53
956,24/02/2020 00:00:989,entry,S,false,5.49
957,24/02/2020 00:00:990,exit,S,true,3.89
958,24/02/2020 00:00:991,entry,N,true,6.47
959,24/02/2020 00:00:992,exit,C,true,8.52
960,24/02/2020 00:00:993,entry,C,true,6.72
961,24/02/2020 00:00:994,entry,N,true,5.37
962,24/02/2020 00:00:995,entry,C,true,7.4
963,24/02/2020 00:00:996,entry,C,true,4.94
964,24/02/2020 00:00:997,entry,N,true,4.74
965,24/02/2020 00:00:998,entry,S,true,7.94
966,24/02/2020 00:00:999,exit,C,true,4.4
967,24/02/2020 00:00:1000,exit,S,true,7.3
968,24/02/2020 00:00:1001,entry,S,true,6.37
969,24/02/2020 00:00:1002,exit,S,true,4.98
970,24/02/2020 00:00:1003,exit,C,true,6.74
971,24/02/2020 00:00:1004,entry,C,true,5.62
972,24/02/2020 00:00:1005,entry,C,true,7.56
973,24/02/2020 00:00:1006,entry,S,true,5.66
974,24/02/2020 00:00:1007,entry,C,true,7.37
975,24/02/2020 00:00:1008,entry,C,true,6.17
976,24/02/2020 00:00:1009,exit,S,true,4.2
977,24/02/2020 00:00:1010,entry,N,true,7.08
978,24/02/2020 00:00:1011,entry,S,true,7.02
979,24/02/2020 00:00:1012,entry,C,true,5.3
980,24/02/2020 00:00:1013,exit,C,true,6.16
981,24/02/2020 00:00:1014,entry,C,true,5
982,24/02/2020 00:00:1015,entry,N,true,7.78
983,24/02/2020 00:00:1016,entry,N,true,3.59
984,24/02/2020 00:00:1017,entry,C,true,5.03
985,24/02/2020 00:00:1018,entry,C,true,4.46
986,24/02/2020 00:00:1019,entry,C,true,6.86
987,24/02/2020 00:00:1020,entry,C,true,6.23
988,24/02/2020 00:00:1021,exit,N,true,6.3
989,24/02/2020 00:00:1022,exit,N,true,3.95
990,24/02/2020 00:00:1023,entry,N,true,4.22
991,24/02/2020 00:00:1024,entry,C,true,8.29
992,24/02/2020 00:00:1025,entry,C,true,4.54
993,24/02/2020 00:00:1026,exit,S,true,4.82
994,24/02/2020 00:00:1027,entry,S,true,7.7
995,24/02/2020 00:00:1028,entry,C,true,4.55
996,24/02/2020 00:00:1029,entry,N,true,4.19
997,24/02/2020 00:00:1030,entry,C,true,6.95
998,24/02/2020 00:00:1031,entry,S,true,6.69
999,24/02/2020 00:00:1032,entry,C,true,3.96
1000,24/02/2020 00:00:1033,entry,S,true,5.83
1001,24/02/2020 00:00:1034,entry,S,true,6.2
1002,24/02/2020 00:00:1035,entry,N,true,8.31
1003,24/02/2020 00:00:1036,entry,C,true,3.68
1004,24/02/2020 00:00:1037,entry,S,true,4.4
1005,24/02/2020 00:00:1038,entry,S,true,6.8
1006,24/02/2020 00:00:1039,entry,N,true,5.24
1007,24/02/2020 00:00:1040,entry,N,true,8.25
1008,24/02/2020 00:00:1041,entry,S,true,6.2
1009,24/02/2020 00:00:1042,entry,C,true,7.88
1010,24/02/2020 00:00:1043,entry,N,false,3.61
1011,24/02/2020 00:00:1044,entry,C,false,4.84
1012,24/02/2020 00:00:1045,entry,C,true,7.78
1013,24/02/2020 00:00:1046,entry,S,true,7.69
1014,24/02/2020 00:00:1047,exit,S,true,4.29
1015,24/02/2020 00:00:1048,entry,C,true,4.93
1016,24/02/2020 00:00:1049,entry,N,true,7.34
1017,24/02/2020 00:00:1050,entry,N,true,4.05
1018,24/02/2020 00:00:1051,entry,C,true,8.4
1019,24/02/2020 00:00:1052,entry,S,true,3.66
1020,24/02/2020 00:00:1053,entry,C,true,7.21
1021,24/02/2020 00:00:1054,entry,C,true,3.56
1022,24/02/2020 00:00:1055,exit,C,true,6.09
1023,24/02/2020 00:00:1056,exit,C,true,7.22
1024,24/02/2020 00:00:1057,entry,C,true,5.31
1025,24/02/2020 00:00:1058,exit,N,true,8.25
1026,24/02/2020 00:00:1059,exit,C,true,7.83
1027,24/02/2020 00:00:1060,entry,C,true,6.18
1028,24/02/2020 00:00:1061,entry,C,true,5.07
1029,24/02/2020 00:00:1062,exit,C,true,4.41
1030,24/02/2020 00:00:1063,entry,S,true,5.01
1031,24/02/2020 00:00:1064,exit,C,true,8.53
1032,24/02/2020 00:00:1065,entry,C,true,4.99
1033,24/02/2020 00:00:1066,entry,C,true,6.15
1034,24/02/2020 00:00:1067,entry,S,true,6.01
1035,24/02/2020 00:00:1068,entry,C,true,3.7
1036,24/02/2020 00:00:1069,entry,S,true,6.56
